YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS
2020,11,15,2.05,4.63,0.75,6.91,14.8,19.82,10.81,87.74,21.9,77.76,3.1,2.87,1.0,0.48,9.01,1.65,15.31
2020,11,16,1.77,3.54,0.27,6.91,14.63,19.06,11.59,89.74,14.44,77.76,3.08,1.07,0.08,0.37,7.47,0.59,14.91
2020,11,17,1.51,2.8,0.69,6.72,15.09,18.66,12.55,90.53,4.15,77.71,3.04,2.56,0.37,0.29,6.11,1.44,15.12
2020,11,18,2.01,3.97,0.73,6.82,15.02,18.94,12.1,88.82,0.6,77.73,3.07,2.23,1.03,0.41,6.84,1.59,15.38
2020,11,19,1.89,3.84,0.31,6.86,15.78,19.83,13.2,89.73,2.64,77.69,3.09,1.38,0.06,0.4,6.63,0.69,15.98
2020,11,20,2.12,4.05,0.45,6.91,15.27,18.75,12.71,91.95,13.19,77.65,3.14,1.72,0.09,0.42,6.04,1.01,15.51
2020,11,21,2.15,4.7,0.61,6.9,14.51,18.15,11.65,90.93,2.23,77.69,3.12,2.09,0.98,0.49,6.5,1.49,14.65
2020,11,22,2.49,5.43,0.3,6.95,16.04,21.36,12.02,86.7,0.25,77.65,3.18,1.15,0.21,0.57,9.34,0.7,16.37
2020,11,23,2.26,4.79,0.46,6.86,15.24,17.8,12.93,94.06,12.22,77.69,3.13,1.68,0.67,0.5,4.87,1.06,15.26
2020,11,24,2.06,4.54,0.57,6.67,15.6,21.26,11.21,83.82,0.95,77.75,3.03,2.41,0.74,0.48,10.05,1.24,15.65
2020,11,25,2.13,3.91,0.53,6.87,16.04,20.91,12.09,88.74,0.0,77.67,3.15,1.97,0.44,0.41,8.82,1.18,16.17
2020,11,26,2.03,3.88,0.52,6.82,15.06,17.46,13.75,92.39,0.0,77.62,3.11,1.73,0.07,0.41,3.71,1.03,14.79
2020,11,27,1.97,3.67,0.33,6.71,15.63,20.12,13.12,89.11,0.56,77.64,3.02,1.44,0.08,0.39,7.0,0.74,15.69
2020,11,28,2.18,4.36,0.46,6.61,15.62,20.2,12.56,87.01,0.18,77.72,3.0,1.63,0.35,0.46,7.64,0.99,15.95
2020,11,29,2.46,4.73,0.58,6.8,15.04,19.04,12.25,87.25,0.1,77.76,3.11,2.0,0.67,0.5,6.79,1.36,14.93
2020,11,30,2.31,4.26,0.75,6.89,15.52,21.22,10.95,86.93,0.02,77.72,3.15,2.33,1.17,0.45,10.27,1.66,15.76
2020,12,1,2.24,4.07,0.5,6.86,15.85,20.24,12.34,86.75,0.02,77.71,3.15,2.02,0.43,0.43,7.9,1.11,16.15
2020,12,2,2.13,3.81,0.58,6.85,15.1,18.97,12.85,90.11,2.53,77.68,3.14,1.66,0.8,0.41,6.12,1.29,15.25
2020,12,3,2.41,4.43,0.4,6.82,15.21,20.16,12.19,89.01,8.41,77.69,3.15,1.16,0.49,0.47,7.97,0.87,15.46
2020,12,4,2.53,5.0,0.48,6.91,15.54,18.92,12.5,91.27,1.14,77.72,3.14,1.53,0.79,0.53,6.42,1.09,15.34
2020,12,5,2.2,4.12,0.53,6.91,16.07,21.89,11.61,85.39,1.04,77.8,3.17,1.68,0.91,0.44,10.28,1.23,16.22
2020,12,6,2.58,5.06,0.63,6.93,16.22,22.02,11.84,83.35,0.64,77.71,3.16,2.42,0.89,0.54,10.18,1.5,16.64
2020,12,7,2.55,4.72,0.44,6.82,16.24,21.39,13.04,85.58,0.07,77.74,3.11,1.58,0.63,0.5,8.35,1.02,16.6
2020,12,8,2.46,4.57,0.54,6.81,16.07,20.71,12.25,85.42,0.06,77.86,3.11,2.1,0.49,0.49,8.46,1.22,16.27
2020,12,9,2.23,4.24,0.43,6.76,16.08,20.8,12.38,87.37,0.07,77.83,3.08,1.21,0.59,0.45,8.42,0.91,16.33
2020,12,10,2.46,4.79,0.45,6.83,15.78,19.72,13.47,86.74,0.12,77.74,3.09,1.39,0.8,0.51,6.25,1.06,15.94
2020,12,11,2.55,5.11,0.36,6.88,16.0,21.18,12.08,86.12,0.33,77.65,3.12,1.37,0.3,0.55,9.1,0.7,16.04
2020,12,12,2.62,5.16,0.57,6.78,16.1,20.16,13.03,84.58,0.46,77.68,3.1,2.01,0.65,0.55,7.13,1.19,15.84
2020,12,13,2.71,5.33,0.69,6.96,15.72,21.21,11.71,81.09,0.0,77.73,3.17,1.99,0.74,0.57,9.5,1.45,15.46
2020,12,14,2.54,5.17,0.67,6.91,15.51,21.74,9.63,82.04,0.0,77.74,3.14,2.37,0.31,0.55,12.11,1.49,15.65
2020,12,15,2.37,4.51,0.53,6.81,14.31,17.21,12.22,89.41,0.0,77.66,3.1,1.44,0.72,0.48,4.99,1.09,14.04
2020,12,16,2.45,4.92,0.49,6.84,15.73,20.61,11.21,86.31,0.91,77.64,3.11,1.79,0.32,0.53,9.4,1.03,15.81
2020,12,17,2.14,4.11,0.44,6.73,15.48,18.65,13.2,91.04,9.02,77.68,3.08,1.9,0.42,0.44,5.45,0.94,15.34
2020,12,18,2.27,4.4,0.44,6.81,14.89,18.51,12.59,92.48,10.47,77.7,3.1,1.36,0.26,0.47,5.92,0.94,14.85
2020,12,19,2.4,4.59,0.39,6.82,15.66,19.6,13.28,89.58,0.06,77.6,3.14,1.32,0.13,0.49,6.32,0.76,15.56
2020,12,20,2.12,3.79,0.43,6.93,14.92,17.76,12.65,93.17,0.05,77.56,3.17,1.89,0.03,0.41,5.11,0.92,14.85
2020,12,21,2.53,5.33,0.47,6.86,16.02,20.7,12.29,84.34,0.01,77.72,3.14,1.81,0.55,0.57,8.41,1.07,16.2
2020,12,22,2.29,4.25,0.43,6.77,15.6,18.9,12.62,89.88,1.17,77.73,3.1,1.92,0.08,0.46,6.28,0.91,15.51
2020,12,23,2.33,4.51,0.33,6.76,16.15,19.98,13.85,89.66,1.34,77.65,3.09,1.27,0.21,0.48,6.13,0.65,16.13
2020,12,24,2.31,4.27,0.69,6.82,15.7,18.58,13.43,91.99,0.42,77.6,3.11,2.61,0.08,0.46,5.15,1.47,15.74
2020,12,25,2.18,3.76,0.74,6.85,14.57,19.0,11.95,90.12,8.41,77.65,3.12,2.47,0.74,0.4,7.05,1.62,14.83
2020,12,26,2.06,3.35,0.69,6.86,12.96,15.43,11.17,92.02,25.17,77.61,3.13,2.64,0.36,0.36,4.26,1.51,13.16
2020,12,27,2.09,3.74,0.79,6.88,14.09,18.42,11.04,91.31,17.61,77.6,3.12,2.86,0.99,0.4,7.38,1.73,14.36
2020,12,28,2.46,4.31,0.56,6.93,14.7,19.81,11.51,87.01,7.29,77.72,3.15,1.91,0.66,0.46,8.3,1.2,15.07
2020,12,29,2.25,4.01,0.48,6.9,14.94,17.86,13.03,91.6,0.6,77.65,3.14,1.61,0.42,0.43,4.83,0.98,15.05
2020,12,30,2.3,4.39,0.71,6.78,14.87,17.82,12.83,91.27,25.48,77.65,3.09,2.16,0.74,0.47,4.99,1.45,15.04
2020,12,31,2.22,4.33,0.36,6.65,14.83,17.92,11.89,92.07,16.61,77.67,3.01,1.28,0.23,0.46,6.03,0.8,14.86
2021,1,1,2.02,3.85,0.36,6.75,15.66,19.02,13.36,89.58,1.58,77.73,3.06,1.27,0.59,0.41,5.66,0.86,15.75
2021,1,2,2.12,4.27,0.59,6.72,15.63,20.4,12.59,89.9,2.77,77.72,3.03,2.13,0.92,0.46,7.81,1.36,15.73
2021,1,3,2.23,3.81,0.47,6.94,15.01,19.68,11.72,91.62,14.19,77.68,3.16,1.65,0.62,0.41,7.96,1.06,15.31
2021,1,4,2.51,5.05,0.61,6.92,15.81,20.77,12.55,88.88,8.28,77.6,3.14,2.14,0.66,0.54,8.22,1.24,16.14
2021,1,5,2.09,3.92,0.49,7.05,14.59,18.51,12.58,92.22,5.03,77.59,3.17,1.47,0.69,0.42,5.93,1.07,14.73
2021,1,6,2.2,4.24,0.38,6.95,14.79,18.92,11.99,87.18,1.08,77.71,3.17,1.35,0.46,0.45,6.93,0.88,15.18
2021,1,7,2.31,4.48,0.49,6.81,14.5,18.69,11.61,88.17,2.39,77.78,3.1,1.84,0.67,0.47,7.08,1.13,14.63
2021,1,8,2.04,3.48,0.68,6.75,14.52,18.66,11.52,86.98,0.8,77.76,3.06,2.49,0.86,0.37,7.14,1.53,14.71
2021,1,9,2.06,3.89,0.57,6.64,14.49,19.84,10.74,87.05,11.94,77.77,2.99,1.99,0.79,0.41,9.1,1.33,14.73
2021,1,10,2.31,4.27,0.76,6.81,14.91,20.58,10.5,86.53,8.83,77.75,3.09,3.03,0.89,0.45,10.08,1.74,15.16
2021,1,11,2.14,4.08,0.64,6.78,15.15,20.64,11.3,86.27,2.75,77.77,3.06,2.59,0.81,0.43,9.34,1.51,15.48
2021,1,12,2.65,5.17,0.73,7.04,15.35,20.23,11.81,83.08,1.29,77.74,3.21,2.48,1.02,0.54,8.42,1.62,15.24
2021,1,13,2.64,5.53,0.74,6.91,15.46,21.51,10.65,78.71,0.17,77.7,3.14,2.32,0.64,0.58,10.86,1.51,14.81
2021,1,14,2.78,5.59,0.65,7.05,16.05,22.73,10.27,78.68,0.0,77.64,3.2,1.85,0.89,0.59,12.46,1.36,15.71
2021,1,15,2.6,5.21,0.4,7.1,16.65,21.81,12.78,82.77,0.02,77.66,3.22,1.35,0.26,0.55,9.03,0.88,16.88
2021,1,16,2.68,5.55,0.4,7.1,16.5,22.28,12.52,83.79,0.01,77.69,3.19,1.37,0.43,0.58,9.76,0.85,16.79
2021,1,17,2.52,5.32,0.54,7.08,16.44,21.78,12.73,81.57,0.0,77.65,3.2,2.21,0.44,0.56,9.05,1.08,16.28
2021,1,18,2.58,5.49,0.45,7.04,16.14,22.41,12.0,80.59,0.03,77.65,3.21,1.54,0.53,0.57,10.41,0.97,15.97
2021,1,19,2.76,5.71,0.76,7.16,15.96,22.09,10.64,79.68,0.01,77.67,3.25,2.83,0.59,0.59,11.45,1.65,15.85
2021,1,20,2.74,5.48,0.85,7.08,15.39,21.43,11.18,78.41,0.0,77.65,3.21,3.15,1.15,0.57,10.25,1.95,15.46
2021,1,21,2.13,4.83,0.72,6.97,15.47,21.65,10.43,79.17,5.39,77.65,3.08,2.08,0.7,0.5,11.22,1.39,14.99
2021,1,22,2.09,4.69,0.56,6.88,15.68,20.79,11.99,85.6,17.56,77.69,3.08,1.69,0.59,0.49,8.8,1.2,15.68
2021,1,23,1.69,3.35,0.63,6.77,15.91,20.74,12.52,87.11,9.44,77.65,3.04,2.48,0.66,0.35,8.22,1.41,16.16
2021,1,24,2.04,4.09,0.67,6.88,16.14,20.64,13.37,86.64,1.29,77.59,3.1,3.02,0.86,0.42,7.27,1.64,16.47
2021,1,25,2.01,3.99,0.7,6.99,15.45,20.31,12.03,85.49,1.12,77.59,3.15,2.87,1.01,0.41,8.28,1.62,15.41
2021,1,26,1.98,4.16,0.63,6.94,15.49,20.25,11.99,86.86,0.94,77.63,3.09,2.35,0.73,0.43,8.26,1.42,15.54
2021,1,27,2.41,5.2,0.59,7.03,16.13,21.24,12.46,86.04,6.83,77.66,3.16,2.27,0.71,0.53,8.78,1.27,16.01
2021,1,28,2.31,4.84,0.54,7.2,16.23,20.63,12.39,86.05,3.06,77.64,3.23,2.45,0.22,0.5,8.24,1.14,15.89
2021,1,29,2.96,5.84,0.65,7.2,16.56,21.88,12.29,81.77,0.0,77.55,3.24,3.47,0.44,0.6,9.59,1.34,16.2
2021,1,30,3.11,6.24,0.94,7.35,15.69,21.28,11.94,77.63,0.45,77.64,3.29,3.65,1.2,0.64,9.34,2.09,15.67
2021,1,31,3.41,6.61,0.89,7.33,15.6,21.47,9.91,80.73,0.19,77.66,3.33,3.4,0.64,0.67,11.56,1.91,15.46
2021,2,1,2.5,4.58,0.52,7.03,16.28,20.65,12.55,85.88,2.53,77.64,3.2,2.23,0.68,0.47,8.1,1.22,16.54
2021,2,2,2.49,4.61,0.61,7.1,15.95,19.68,13.74,87.69,1.58,77.63,3.22,1.97,0.54,0.47,5.94,1.3,15.87
2021,2,3,2.57,4.85,0.78,7.25,15.54,20.55,11.88,83.19,0.35,77.68,3.3,3.15,0.97,0.49,8.67,1.76,15.42
2021,2,4,2.47,5.11,0.69,7.07,15.72,19.61,13.17,86.59,0.8,77.73,3.17,2.98,0.81,0.52,6.44,1.67,15.59
2021,2,5,2.34,4.14,0.63,7.09,16.13,21.03,12.16,86.02,1.09,77.72,3.24,2.61,0.81,0.42,8.87,1.33,16.01
2021,2,6,2.36,4.51,0.6,7.02,14.68,17.55,12.92,87.32,25.19,77.74,3.16,1.98,0.75,0.45,4.63,1.28,14.13
2021,2,7,2.65,5.2,0.71,7.14,16.03,21.9,11.18,84.5,3.12,77.71,3.22,2.31,0.87,0.52,10.72,1.52,15.91
2021,2,8,2.57,4.89,0.59,7.27,16.22,20.58,12.88,87.21,0.66,77.68,3.28,1.78,0.14,0.49,7.7,1.23,16.03
2021,2,9,2.1,3.93,0.42,7.04,15.86,19.29,13.01,88.0,0.74,77.68,3.2,1.3,0.59,0.39,6.28,0.9,15.82
2021,2,10,2.43,4.57,0.66,7.3,16.53,20.94,13.55,84.78,1.0,77.65,3.3,1.91,0.92,0.46,7.39,1.4,16.76
2021,2,11,2.29,4.65,0.45,7.23,16.18,21.03,12.81,88.46,1.75,77.55,3.26,1.48,0.3,0.46,8.22,1.0,16.5
2021,2,12,1.92,3.35,0.59,7.29,15.75,18.8,13.16,90.92,0.58,77.58,3.32,2.34,0.29,0.33,5.64,1.23,15.79
2021,2,13,2.05,3.79,0.46,7.16,16.15,20.56,12.83,85.21,0.05,77.66,3.24,1.53,0.31,0.38,7.73,1.0,16.3
2021,2,14,2.41,4.6,0.51,6.98,16.43,21.54,12.58,86.53,0.02,77.72,3.15,1.34,0.59,0.46,8.96,1.0,16.7
2021,2,15,1.85,3.23,0.53,7.21,15.62,19.74,12.49,87.53,26.94,77.81,3.27,1.77,0.75,0.32,7.25,1.26,15.79
2021,2,16,2.62,5.0,0.67,7.3,16.18,21.93,11.3,85.38,2.95,77.74,3.3,2.11,0.61,0.49,10.63,1.32,16.71
2021,2,17,2.3,3.94,0.73,7.26,15.9,20.04,13.09,87.35,0.01,77.68,3.26,2.18,0.89,0.39,6.95,1.56,16.27
2021,2,18,2.19,3.73,0.87,7.32,15.26,20.1,12.46,86.08,0.04,77.78,3.31,3.04,1.05,0.37,7.64,1.92,15.73
2021,2,19,1.99,3.54,0.67,7.24,15.28,20.51,11.25,85.76,2.0,77.79,3.26,1.82,1.04,0.35,9.26,1.48,15.94
2021,2,20,2.13,4.36,0.49,7.27,15.78,20.75,12.42,86.83,2.22,77.75,3.25,1.34,0.78,0.43,8.33,1.07,16.35
2021,2,21,2.02,3.88,0.62,7.25,16.04,21.12,12.3,83.59,0.0,77.72,3.29,1.87,0.9,0.38,8.82,1.32,16.7
2021,2,22,1.79,3.41,0.53,7.16,15.36,18.79,12.82,86.58,0.0,77.65,3.23,1.7,0.38,0.33,5.97,1.1,15.83
2021,2,23,2.29,4.65,0.42,7.3,16.14,20.93,13.47,84.45,0.0,77.67,3.3,1.46,0.31,0.45,7.46,0.97,16.53
2021,2,24,2.14,4.61,0.74,7.16,16.11,20.72,12.51,84.24,2.52,77.7,3.23,3.15,0.89,0.45,8.21,1.71,16.34
2021,2,25,2.03,3.95,0.75,7.39,16.53,21.97,12.83,86.09,1.81,77.64,3.36,2.94,0.9,0.39,9.14,1.71,16.81
2021,2,26,2.35,4.76,0.62,7.4,15.86,20.74,12.54,85.57,0.73,77.58,3.37,2.22,0.82,0.46,8.2,1.44,16.02
2021,2,27,2.17,4.23,0.41,7.38,16.02,21.3,12.81,89.54,8.85,77.54,3.36,1.91,0.16,0.41,8.49,0.91,16.29
2021,2,28,2.18,4.14,0.53,7.41,15.77,19.17,13.56,90.69,5.96,77.49,3.38,1.95,0.19,0.4,5.61,1.1,15.8
2021,3,1,1.66,2.91,0.69,7.39,15.13,18.71,12.57,90.33,5.86,77.49,3.34,2.59,0.73,0.28,6.14,1.45,15.19
2021,3,2,2.06,3.86,0.36,7.49,15.23,19.4,12.08,88.63,4.48,77.54,3.42,1.6,0.2,0.37,7.32,0.77,15.53
2021,3,3,2.23,3.91,0.55,7.59,15.27,18.56,13.15,89.28,2.0,77.65,3.46,2.14,0.56,0.38,5.41,1.18,15.55
2021,3,4,2.08,3.66,0.53,7.4,15.47,19.98,12.13,84.44,0.08,77.75,3.34,1.84,0.51,0.35,7.85,1.11,15.83
2021,3,5,2.0,3.65,0.44,7.19,15.45,19.69,12.7,87.84,0.0,77.64,3.22,1.46,0.73,0.35,6.99,0.98,15.78
2021,3,6,2.06,4.38,0.5,7.0,15.76,20.14,12.66,86.89,0.0,77.64,3.12,2.16,0.64,0.42,7.48,1.17,16.01
2021,3,7,1.88,3.55,0.61,7.26,15.99,20.58,13.06,88.38,25.22,77.71,3.3,2.43,0.9,0.34,7.52,1.49,16.2
2021,3,8,1.68,2.99,0.58,7.34,15.13,20.24,12.29,88.11,9.24,77.79,3.32,2.17,0.84,0.29,7.95,1.35,15.39
2021,3,9,2.43,5.45,0.53,7.5,15.15,20.36,10.72,85.79,0.29,77.72,3.4,1.73,0.64,0.53,9.64,1.17,15.5
2021,3,10,1.64,2.92,0.53,7.64,14.57,17.04,12.76,90.72,0.13,77.71,3.46,1.84,0.84,0.28,4.28,1.34,14.77
2021,3,11,1.66,2.86,0.71,7.73,14.58,19.46,11.25,87.49,0.0,77.77,3.51,2.55,0.9,0.28,8.21,1.56,15.08
2021,3,12,1.81,3.2,0.79,7.43,14.3,18.3,11.34,86.39,1.28,77.83,3.35,2.86,0.74,0.31,6.96,1.73,14.74
2021,3,13,2.05,3.9,0.61,7.37,14.21,19.34,10.34,85.93,8.51,77.83,3.32,2.09,0.83,0.37,9.0,1.26,14.49
2021,3,14,2.19,4.6,0.4,7.3,15.46,21.44,10.52,83.37,4.73,77.75,3.29,1.25,0.32,0.44,10.92,0.92,16.1
2021,3,15,1.67,3.03,0.55,7.28,14.69,18.07,12.68,89.26,1.7,77.72,3.28,1.82,0.32,0.29,5.39,1.11,14.73
2021,3,16,2.42,4.62,0.34,7.58,14.93,19.68,11.66,83.74,0.38,77.71,3.42,1.35,0.09,0.44,8.02,0.68,15.03
2021,3,17,2.22,4.32,0.68,7.59,14.75,17.84,12.77,90.31,2.0,77.67,3.45,2.72,0.08,0.41,5.07,1.43,14.94
2021,3,18,1.71,3.23,0.49,7.45,14.9,20.67,11.21,85.4,0.31,77.72,3.38,2.01,0.08,0.31,9.46,1.15,15.49
2021,3,19,2.33,4.81,0.53,7.63,15.01,19.58,11.67,85.08,0.97,77.72,3.46,2.1,0.45,0.46,7.91,1.2,15.46
2021,3,20,1.83,3.77,0.44,7.5,14.76,19.05,11.94,89.03,3.72,77.73,3.38,1.61,0.31,0.36,7.11,0.97,15.01
2021,3,21,2.04,4.41,0.5,7.33,15.45,19.44,12.36,90.12,11.44,77.66,3.28,1.51,0.75,0.42,7.08,1.14,15.7
2021,3,22,1.43,2.69,0.59,7.31,15.3,20.22,12.19,85.68,17.91,77.74,3.29,1.84,0.76,0.26,8.03,1.33,15.93
2021,3,23,1.82,4.22,0.45,7.11,15.49,20.6,11.71,82.81,0.0,77.75,3.18,1.59,0.38,0.4,8.89,0.98,15.92
2021,3,24,1.88,3.66,0.47,7.23,14.87,17.39,12.8,87.48,2.29,77.75,3.24,1.65,0.5,0.35,4.59,1.1,14.98
2021,3,25,2.2,4.84,0.56,7.2,15.79,20.53,12.22,87.22,0.74,77.72,3.26,2.61,0.3,0.46,8.31,1.3,16.02
2021,3,26,2.05,4.18,0.41,7.43,15.45,19.01,12.95,88.69,0.84,77.7,3.33,1.45,0.17,0.4,6.06,0.88,15.34
2021,3,27,2.33,4.6,0.39,7.43,15.58,19.63,12.67,87.13,0.93,77.65,3.37,1.34,0.45,0.44,6.96,0.94,15.86
2021,3,28,2.4,4.6,0.57,7.55,15.58,20.03,13.12,88.06,12.29,77.59,3.39,2.48,0.8,0.44,6.91,1.36,15.77
2021,3,29,2.42,4.75,0.74,7.53,15.59,20.37,12.47,86.75,12.05,77.62,3.4,2.81,0.98,0.45,7.9,1.73,15.78
2021,3,30,2.52,5.02,0.75,7.53,15.71,21.25,10.83,84.03,0.84,77.68,3.41,3.03,0.84,0.48,10.42,1.71,16.07
2021,3,31,2.7,5.34,0.62,7.56,15.84,20.03,13.32,88.26,1.71,77.59,3.43,2.27,0.91,0.51,6.71,1.45,16.01
2021,4,1,1.49,2.75,0.71,7.47,15.96,20.86,12.68,86.21,2.28,77.53,3.37,3.33,0.9,0.26,8.18,1.67,16.28
2021,4,2,2.43,4.8,0.56,7.48,15.54,19.92,12.79,88.33,19.53,77.57,3.39,1.83,0.76,0.46,7.13,1.34,15.76
2021,4,3,2.04,3.92,0.68,7.31,15.68,20.48,12.16,85.75,6.53,77.67,3.34,2.1,0.99,0.38,8.32,1.58,16.06
2021,4,4,2.04,4.14,0.73,7.16,15.5,20.25,12.39,86.06,0.75,77.66,3.23,3.29,1.03,0.4,7.86,1.7,15.74
2021,4,5,2.52,4.78,0.81,7.47,15.33,20.4,11.83,84.45,0.01,77.66,3.4,3.28,1.1,0.46,8.57,1.86,15.72
2021,4,6,2.09,3.99,0.71,7.46,14.84,18.74,11.88,88.3,22.81,77.69,3.42,2.85,0.9,0.38,6.86,1.65,15.03
2021,4,7,2.02,3.84,0.82,7.38,14.57,20.13,9.47,84.63,0.39,77.75,3.36,3.29,0.79,0.37,10.66,1.85,14.87
2021,4,8,2.53,5.1,0.63,7.21,15.6,21.35,10.59,81.94,0.03,77.74,3.25,2.27,0.77,0.49,10.76,1.44,15.94
2021,4,9,1.5,2.9,0.69,7.1,15.47,19.84,11.89,85.17,0.88,77.77,3.2,2.81,0.82,0.28,7.95,1.61,15.82
2021,4,10,2.4,4.93,0.59,7.37,15.38,20.29,11.75,86.83,0.26,77.71,3.36,1.83,0.9,0.47,8.54,1.36,15.73
2021,4,11,2.63,5.42,0.73,7.51,15.29,19.85,11.98,87.06,0.94,77.67,3.42,2.66,0.92,0.52,7.87,1.66,15.52
2021,4,12,1.63,3.01,0.97,7.4,15.15,20.08,11.62,88.32,37.02,77.72,3.37,3.87,1.34,0.29,8.46,2.2,15.42
2021,4,13,2.93,6.04,1.05,7.59,15.59,20.97,10.91,84.47,5.25,77.75,3.44,4.39,1.07,0.58,10.06,2.41,16.04
2021,4,14,2.28,4.53,0.83,7.33,15.29,19.96,12.03,84.83,0.08,77.75,3.32,3.23,1.23,0.44,7.93,1.98,15.6
2021,4,15,1.96,3.9,0.77,7.19,15.15,20.58,10.76,85.18,3.0,77.71,3.27,3.13,0.97,0.38,9.82,1.79,15.57
2021,4,16,2.53,4.74,0.58,7.5,15.8,20.59,12.01,86.64,1.76,77.71,3.41,2.12,0.64,0.46,8.58,1.35,16.23
2021,4,17,2.38,4.55,0.57,7.39,15.57,20.09,12.6,89.2,11.53,77.75,3.36,2.06,0.86,0.44,7.49,1.28,15.83
2021,4,18,1.93,3.88,0.45,7.15,15.32,18.94,12.85,90.69,16.06,77.76,3.22,1.32,0.6,0.38,6.09,1.03,15.51
2021,4,19,2.46,5.26,0.6,7.21,15.21,19.49,12.16,87.17,26.92,77.83,3.27,2.3,0.68,0.51,7.33,1.34,15.44
2021,4,20,2.5,5.02,0.62,7.52,15.18,20.64,10.85,84.22,2.05,77.82,3.4,2.06,0.93,0.49,9.79,1.42,15.63
2021,4,21,2.4,4.81,0.66,7.33,15.3,20.44,11.46,83.57,7.31,77.82,3.34,2.35,0.67,0.47,8.98,1.4,15.32
2021,4,22,2.68,5.86,0.64,7.45,15.59,21.06,11.46,85.03,3.03,77.73,3.39,2.1,0.8,0.57,9.6,1.42,15.75
2021,4,23,1.89,3.6,0.56,7.31,15.67,20.4,12.1,86.52,0.22,77.77,3.31,2.41,0.51,0.35,8.3,1.28,15.86
2021,4,24,2.25,4.85,0.5,7.28,16.0,21.24,12.56,87.41,1.14,77.78,3.31,1.8,0.64,0.47,8.68,1.15,16.27
2021,4,25,2.13,4.35,0.43,7.26,16.05,21.22,12.97,88.15,5.15,77.74,3.28,1.64,0.54,0.42,8.25,1.0,16.28
2021,4,26,2.24,3.85,0.51,7.27,16.04,20.48,13.22,89.17,11.71,77.7,3.36,1.44,0.76,0.38,7.26,1.11,16.24
2021,4,27,1.95,3.27,0.36,7.29,15.67,19.38,13.57,91.77,3.28,77.71,3.34,1.42,0.32,0.32,5.81,0.95,15.94
2021,4,28,2.57,4.24,0.54,7.47,15.44,19.24,12.98,89.43,1.62,77.74,3.44,1.78,0.8,0.41,6.26,1.27,15.83
2021,4,29,2.61,4.29,0.38,7.43,15.19,18.78,13.0,89.65,5.68,77.79,3.41,1.42,0.21,0.42,5.78,0.84,15.41
2021,4,30,2.08,3.27,0.28,7.28,14.05,17.17,11.88,88.63,3.63,77.87,3.33,1.53,0.14,0.32,5.29,0.66,14.11
2021,5,1,2.55,5.03,0.38,7.42,15.08,19.9,10.83,85.65,1.4,77.84,3.39,1.16,0.15,0.49,9.07,0.74,15.44
2021,5,2,2.29,4.33,0.46,7.4,14.63,18.57,12.31,87.96,2.53,77.9,3.38,1.37,0.72,0.43,6.26,1.08,15.06
2021,5,3,2.04,3.7,0.71,7.56,14.45,19.75,10.48,82.43,0.02,77.94,3.46,2.19,0.9,0.36,9.27,1.61,15.07
2021,5,4,2.76,4.9,0.37,7.43,15.18,20.51,10.25,82.56,0.47,77.91,3.4,1.41,0.3,0.48,10.26,0.81,15.8
2021,5,5,2.72,4.98,0.28,7.32,15.63,19.82,13.01,89.09,0.56,77.88,3.35,1.13,0.19,0.49,6.81,0.56,15.83
2021,5,6,2.75,4.89,0.45,7.27,15.34,19.18,12.91,90.12,0.81,77.83,3.33,1.37,0.68,0.48,6.27,1.02,15.59
2021,5,7,2.98,5.52,0.39,7.31,16.03,20.74,13.11,84.87,0.15,77.81,3.35,1.48,0.5,0.55,7.63,0.86,16.59
2021,5,8,2.89,4.77,0.62,7.32,14.86,18.8,12.58,88.54,1.69,77.83,3.35,2.64,0.49,0.47,6.22,1.44,15.09
2021,5,9,2.92,5.23,0.85,7.27,15.29,20.89,11.19,86.28,1.05,77.8,3.31,3.42,1.14,0.52,9.7,1.97,15.67
2021,5,10,2.53,4.26,1.23,7.28,15.0,19.79,11.57,84.7,0.12,77.76,3.35,4.45,1.63,0.42,8.22,2.77,15.3
2021,5,11,2.75,5.14,1.07,7.28,14.74,19.62,10.51,84.81,0.0,77.78,3.32,4.14,1.36,0.51,9.11,2.44,15.07
2021,5,12,2.66,5.11,0.98,7.13,15.46,21.04,10.77,81.71,0.0,77.82,3.27,3.85,1.17,0.51,10.27,2.21,15.95
2021,5,13,2.71,5.23,0.93,7.15,16.12,21.54,11.32,83.46,0.0,77.8,3.27,3.43,1.29,0.52,10.22,2.13,16.56
2021,5,14,2.74,4.76,0.78,7.12,16.05,20.77,12.4,84.09,0.89,77.77,3.27,2.42,1.18,0.48,8.37,1.82,16.43
2021,5,15,2.58,4.31,0.67,7.23,16.24,21.64,12.02,87.2,3.85,77.75,3.32,2.69,0.78,0.43,9.62,1.54,16.59
2021,5,16,2.62,4.69,0.66,7.2,16.31,21.26,13.31,86.96,0.37,77.79,3.29,2.76,0.89,0.47,7.95,1.5,16.64
2021,5,17,2.77,4.0,0.96,7.36,15.33,20.66,11.83,87.76,7.66,77.84,3.39,3.11,1.44,0.4,8.83,2.26,15.64
