Date,Coffee_Price,Coffee_Return
2017-06-22,113.4499969482422,-0.0494
2017-06-23,119.9499969482422,0.0573
2017-06-25,119.9499969482422,0.0
2017-06-26,121.9499969482422,0.0167
2017-06-27,122.75,0.0066
2017-06-28,122.75,0.0
2017-06-29,124.75,0.0163
2017-06-30,124.0500030517578,-0.0056
2017-07-02,124.0500030517578,0.0
2017-07-03,125.8499984741211,0.0145
2017-07-04,125.8499984741211,0.0
2017-07-05,127.6500015258789,0.0143
2017-07-06,126.75,-0.0071
2017-07-07,126.5500030517578,-0.0016
2017-07-09,126.5500030517578,0.0
2017-07-10,126.25,-0.0024
2017-07-11,124.4499969482422,-0.0143
2017-07-12,126.0,0.0125
2017-07-13,129.35000610351562,0.0266
2017-07-14,131.6999969482422,0.0182
2017-07-16,131.6999969482422,0.0
2017-07-17,131.5500030517578,-0.0011
2017-07-18,131.89999389648438,0.0027
2017-07-19,131.1999969482422,-0.0053
2017-07-20,135.0,0.029
2017-07-21,136.5500030517578,0.0115
2017-07-23,136.5500030517578,0.0
2017-07-24,132.5500030517578,-0.0293
2017-07-25,130.60000610351562,-0.0147
2017-07-26,134.8000030517578,0.0322
2017-07-27,135.9499969482422,0.0085
2017-07-28,137.85000610351562,0.014
2017-07-30,137.85000610351562,0.0
2017-07-31,139.25,0.0102
2017-08-01,137.85000610351562,-0.0101
2017-08-02,140.35000610351562,0.0181
2017-08-03,140.1999969482422,-0.0011
2017-08-04,140.14999389648438,-0.0004
2017-08-06,140.14999389648438,0.0
2017-08-07,142.0500030517578,0.0136
2017-08-08,142.75,0.0049
2017-08-09,142.64999389648438,-0.0007
2017-08-10,138.5,-0.0291
2017-08-11,140.3000030517578,0.013
2017-08-13,140.3000030517578,0.0
2017-08-14,136.9499969482422,-0.0239
2017-08-15,132.0,-0.0361
2017-08-16,130.9499969482422,-0.008
2017-08-17,128.4499969482422,-0.0191
2017-08-18,128.0500030517578,-0.0031
2017-08-20,128.0500030517578,0.0
2017-08-21,126.4000015258789,-0.0129
2017-08-22,125.8499984741211,-0.0044
2017-08-23,126.25,0.0032
2017-08-24,126.6999969482422,0.0036
2017-08-25,130.1999969482422,0.0276
2017-08-27,130.1999969482422,0.0
2017-08-28,129.89999389648438,-0.0023
2017-08-29,127.3000030517578,-0.02
2017-08-30,126.9499969482422,-0.0027
2017-08-31,128.14999389648438,0.0095
2017-09-01,127.75,-0.0031
2017-09-03,127.75,0.0
2017-09-04,127.75,0.0
2017-09-05,126.5,-0.0098
2017-09-06,126.5999984741211,0.0008
2017-09-07,127.9000015258789,0.0103
2017-09-08,129.39999389648438,0.0117
2017-09-10,129.39999389648438,0.0
2017-09-11,130.60000610351562,0.0093
2017-09-12,133.8000030517578,0.0245
2017-09-13,136.60000610351562,0.0209
2017-09-14,135.85000610351562,-0.0055
2017-09-15,140.0,0.0305
2017-09-17,140.0,0.0
2017-09-18,138.9499969482422,-0.0075
2017-09-19,133.9499969482422,-0.036
2017-09-20,136.5500030517578,0.0194
2017-09-21,135.0,-0.0114
2017-09-22,134.4499969482422,-0.0041
2017-09-24,134.4499969482422,0.0
2017-09-25,131.5500030517578,-0.0216
2017-09-26,132.25,0.0053
2017-09-27,129.35000610351562,-0.0219
2017-09-28,128.5,-0.0066
2017-09-29,128.0500030517578,-0.0035
2017-10-01,128.0500030517578,0.0
2017-10-02,127.1999969482422,-0.0066
2017-10-03,125.4499969482422,-0.0138
2017-10-04,125.1500015258789,-0.0024
2017-10-05,127.1999969482422,0.0164
2017-10-06,130.0,0.022
2017-10-08,130.0,0.0
2017-10-09,130.9499969482422,0.0073
2017-10-10,131.0,0.0004
2017-10-11,126.8000030517578,-0.0321
2017-10-12,126.3499984741211,-0.0035
2017-10-13,126.4499969482422,0.0008
2017-10-15,126.4499969482422,0.0
2017-10-16,123.75,-0.0214
2017-10-17,124.1500015258789,0.0032
2017-10-18,124.3000030517578,0.0012
2017-10-19,126.8499984741211,0.0205
2017-10-20,125.25,-0.0126
2017-10-22,125.25,0.0
2017-10-23,124.3499984741211,-0.0072
2017-10-24,123.1999969482422,-0.0092
2017-10-25,124.0999984741211,0.0073
2017-10-26,124.5500030517578,0.0036
2017-10-27,126.5999984741211,0.0165
2017-10-30,125.9000015258789,-0.0055
2017-10-31,125.0999984741211,-0.0064
2017-11-01,122.9499969482422,-0.0172
2017-11-02,126.4000015258789,0.0281
2017-11-03,123.9499969482422,-0.0194
2017-11-06,125.5500030517578,0.0129
2017-11-07,124.6999969482422,-0.0068
2017-11-08,125.75,0.0084
2017-11-09,126.4000015258789,0.0052
2017-11-10,127.5500030517578,0.0091
2017-11-13,127.5999984741211,0.0004
2017-11-14,127.0500030517578,-0.0043
2017-11-15,126.75,-0.0024
2017-11-16,126.6999969482422,-0.0004
2017-11-17,123.8000030517578,-0.0229
2017-11-20,122.9000015258789,-0.0073
2017-11-21,123.8499984741211,0.0077
2017-11-22,124.5500030517578,0.0057
2017-11-23,124.5500030517578,0.0
2017-11-24,124.8000030517578,0.002
2017-11-27,125.5500030517578,0.006
2017-11-28,127.4499969482422,0.0151
2017-11-29,129.60000610351562,0.0169
2017-11-30,126.3000030517578,-0.0255
2017-12-01,127.5500030517578,0.0099
2017-12-04,126.75,-0.0063
2017-12-05,125.9499969482422,-0.0063
2017-12-06,124.8499984741211,-0.0087
2017-12-07,120.8499984741211,-0.032
2017-12-08,120.5999984741211,-0.0021
2017-12-11,119.0,-0.0133
2017-12-12,117.0500030517578,-0.0164
2017-12-13,118.9499969482422,0.0162
2017-12-14,119.1500015258789,0.0017
2017-12-15,116.9499969482422,-0.0185
2017-12-18,118.5500030517578,0.0137
2017-12-19,121.75,0.027
2017-12-20,123.1500015258789,0.0115
2017-12-21,122.25,-0.0073
2017-12-22,120.4000015258789,-0.0151
2017-12-25,120.4000015258789,0.0
2017-12-26,122.1999969482422,0.015
2017-12-27,124.5,0.0188
2017-12-28,124.8000030517578,0.0024
2017-12-29,126.1999969482422,0.0112
2018-01-01,126.1999969482422,0.0
2018-01-02,130.1999969482422,0.0317
2018-01-03,128.60000610351562,-0.0123
2018-01-04,129.5500030517578,0.0074
2018-01-05,128.4499969482422,-0.0085
2018-01-08,125.1500015258789,-0.0257
2018-01-09,125.1500015258789,0.0
2018-01-10,123.9499969482422,-0.0096
2018-01-11,122.8000030517578,-0.0093
2018-01-12,122.25,-0.0045
2018-01-15,122.25,0.0
2018-01-16,120.4499969482422,-0.0147
2018-01-17,123.0999984741211,0.022
2018-01-18,121.0999984741211,-0.0162
2018-01-19,121.25,0.0012
2018-01-22,122.5500030517578,0.0107
2018-01-23,120.9499969482422,-0.0131
2018-01-24,122.5,0.0128
2018-01-25,123.6500015258789,0.0094
2018-01-26,125.1500015258789,0.0121
2018-01-29,124.9499969482422,-0.0016
2018-01-30,122.3000030517578,-0.0212
2018-01-31,121.8499984741211,-0.0037
2018-02-01,121.4000015258789,-0.0037
2018-02-02,120.4000015258789,-0.0082
2018-02-05,119.8000030517578,-0.005
2018-02-06,122.8499984741211,0.0255
2018-02-07,123.3000030517578,0.0037
2018-02-08,122.8499984741211,-0.0036
2018-02-09,121.8499984741211,-0.0081
2018-02-12,121.4000015258789,-0.0037
2018-02-13,122.75,0.0111
2018-02-14,122.8000030517578,0.0004
2018-02-15,121.75,-0.0086
2018-02-16,117.9499969482422,-0.0312
2018-02-19,117.9499969482422,0.0
2018-02-20,118.1999969482422,0.0021
2018-02-21,116.9499969482422,-0.0106
2018-02-22,119.5999984741211,0.0227
2018-02-23,119.4499969482422,-0.0013
2018-02-26,120.5,0.0088
2018-02-27,119.9499969482422,-0.0046
2018-02-28,121.0500030517578,0.0092
2018-03-01,122.4499969482422,0.0116
2018-03-02,120.3499984741211,-0.0171
2018-03-05,119.1999969482422,-0.0096
2018-03-06,119.9499969482422,0.0063
2018-03-07,119.3000030517578,-0.0054
2018-03-08,119.0,-0.0025
2018-03-09,118.8499984741211,-0.0013
2018-03-12,118.1500015258789,-0.0059
2018-03-13,120.4499969482422,0.0195
2018-03-14,119.9499969482422,-0.0042
2018-03-15,117.6500015258789,-0.0192
2018-03-16,116.9499969482422,-0.0059
2018-03-19,118.3499984741211,0.012
2018-03-20,118.9499969482422,0.0051
2018-03-21,118.8499984741211,-0.0008
2018-03-22,119.0,0.0013
2018-03-23,117.1999969482422,-0.0151
2018-03-25,117.1999969482422,0.0
2018-03-26,118.1500015258789,0.0081
2018-03-27,118.9499969482422,0.0068
2018-03-28,117.75,-0.0101
2018-03-29,118.1500015258789,0.0034
2018-04-01,118.1500015258789,0.0
2018-04-02,116.4000015258789,-0.0148
2018-04-03,116.5999984741211,0.0017
2018-04-04,116.9000015258789,0.0026
2018-04-05,117.5500030517578,0.0056
2018-04-06,117.4499969482422,-0.0009
2018-04-08,117.4499969482422,0.0
2018-04-09,118.6500015258789,0.0102
2018-04-10,117.5999984741211,-0.0088
2018-04-11,118.1500015258789,0.0047
2018-04-12,117.9000015258789,-0.0021
2018-04-13,117.3000030517578,-0.0051
2018-04-15,117.3000030517578,0.0
2018-04-16,114.25,-0.026
2018-04-17,113.5500030517578,-0.0061
2018-04-18,114.9000015258789,0.0119
2018-04-19,114.25,-0.0057
2018-04-20,115.75,0.0131
2018-04-22,115.75,0.0
2018-04-23,117.0,0.0108
2018-04-24,118.5,0.0128
2018-04-25,116.8499984741211,-0.0139
2018-04-26,117.5999984741211,0.0064
2018-04-27,120.3499984741211,0.0234
2018-04-29,120.3499984741211,0.0
2018-04-30,120.6500015258789,0.0025
2018-05-01,122.5999984741211,0.0162
2018-05-02,121.5999984741211,-0.0082
2018-05-03,122.1999969482422,0.0049
2018-05-04,120.4499969482422,-0.0143
2018-05-06,120.4499969482422,0.0
2018-05-07,118.1999969482422,-0.0187
2018-05-08,116.5500030517578,-0.014
2018-05-09,115.5,-0.009
2018-05-10,116.3000030517578,0.0069
2018-05-11,115.25,-0.009
2018-05-13,115.25,0.0
2018-05-14,113.6500015258789,-0.0139
2018-05-15,112.9000015258789,-0.0066
2018-05-16,113.25,0.0031
2018-05-17,113.8499984741211,0.0053
2018-05-18,113.9499969482422,0.0009
2018-05-20,113.9499969482422,0.0
2018-05-21,120.1999969482422,0.0548
2018-05-22,120.8499984741211,0.0054
2018-05-23,119.3499984741211,-0.0124
2018-05-24,120.5500030517578,0.0101
2018-05-25,120.4000015258789,-0.0012
2018-05-27,120.4000015258789,0.0
2018-05-28,120.4000015258789,0.0
2018-05-29,120.25,-0.0012
2018-05-30,120.3000030517578,0.0004
2018-05-31,123.6999969482422,0.0283
2018-06-01,122.75,-0.0077
2018-06-03,122.75,0.0
2018-06-04,121.5,-0.0102
2018-06-05,119.4499969482422,-0.0169
2018-06-06,118.25,-0.01
2018-06-07,115.6999969482422,-0.0216
2018-06-08,117.25,0.0134
2018-06-10,117.25,0.0
2018-06-11,117.0999984741211,-0.0013
2018-06-12,117.3499984741211,0.0021
2018-06-13,116.3499984741211,-0.0085
2018-06-14,115.6999969482422,-0.0056
2018-06-15,115.1999969482422,-0.0043
2018-06-17,115.1999969482422,0.0
2018-06-18,114.4499969482422,-0.0065
2018-06-19,114.0999984741211,-0.0031
2018-06-20,113.6500015258789,-0.0039
2018-06-21,112.5999984741211,-0.0092
2018-06-22,113.8499984741211,0.0111
2018-06-24,113.8499984741211,0.0
2018-06-25,114.1500015258789,0.0026
2018-06-26,114.8000030517578,0.0057
2018-06-27,114.3000030517578,-0.0044
2018-06-28,112.1500015258789,-0.0188
2018-06-29,111.5,-0.0058
2018-07-01,111.5,0.0
2018-07-02,107.8000030517578,-0.0332
2018-07-03,108.3499984741211,0.0051
2018-07-04,108.3499984741211,0.0
2018-07-05,106.3000030517578,-0.0189
2018-07-06,111.25,0.0466
2018-07-08,111.25,0.0
2018-07-09,112.1999969482422,0.0085
2018-07-10,111.9499969482422,-0.0022
2018-07-11,109.1999969482422,-0.0246
2018-07-12,108.6999969482422,-0.0046
2018-07-13,107.0500030517578,-0.0152
2018-07-15,107.0500030517578,0.0
2018-07-16,107.4499969482422,0.0037
2018-07-17,105.6999969482422,-0.0163
2018-07-18,104.5999984741211,-0.0104
2018-07-19,105.25,0.0062
2018-07-20,110.6500015258789,0.0513
2018-07-22,110.6500015258789,0.0
2018-07-23,111.6500015258789,0.009
2018-07-24,110.9499969482422,-0.0063
2018-07-25,111.0,0.0005
2018-07-26,109.5500030517578,-0.0131
2018-07-27,110.4499969482422,0.0082
2018-07-29,110.4499969482422,0.0
2018-07-30,111.4000015258789,0.0086
2018-07-31,109.9000015258789,-0.0135
2018-08-01,108.0500030517578,-0.0168
2018-08-02,106.6999969482422,-0.0125
2018-08-03,107.75,0.0098
2018-08-05,107.75,0.0
2018-08-06,108.75,0.0093
2018-08-07,109.0500030517578,0.0028
2018-08-08,107.8499984741211,-0.011
2018-08-09,107.6500015258789,-0.0019
2018-08-10,107.0,-0.006
2018-08-12,107.0,0.0
2018-08-13,106.25,-0.007
2018-08-14,105.0500030517578,-0.0113
2018-08-15,102.4000015258789,-0.0252
2018-08-16,101.6999969482422,-0.0068
2018-08-17,101.1999969482422,-0.0049
2018-08-19,101.1999969482422,0.0
2018-08-20,97.25,-0.039
2018-08-21,97.9499969482422,0.0072
2018-08-22,96.4000015258789,-0.0158
2018-08-23,97.1999969482422,0.0083
2018-08-24,100.5500030517578,0.0345
2018-08-26,100.5500030517578,0.0
2018-08-27,101.8499984741211,0.0129
2018-08-28,99.25,-0.0255
2018-08-29,98.6500015258789,-0.006
2018-08-30,98.9499969482422,0.003
2018-08-31,98.0999984741211,-0.0086
2018-09-02,98.0999984741211,0.0
2018-09-03,98.0999984741211,0.0
2018-09-04,97.75,-0.0036
2018-09-05,100.0999984741211,0.024
2018-09-06,97.9499969482422,-0.0215
2018-09-07,98.8000030517578,0.0087
2018-09-09,98.8000030517578,0.0
2018-09-10,97.5,-0.0132
2018-09-11,96.1999969482422,-0.0133
2018-09-12,97.8499984741211,0.0172
2018-09-13,96.4000015258789,-0.0148
2018-09-14,95.4499969482422,-0.0099
2018-09-16,95.4499969482422,0.0
2018-09-17,93.4499969482422,-0.021
2018-09-18,92.0,-0.0155
2018-09-19,96.6999969482422,0.0511
2018-09-20,99.75,0.0315
2018-09-21,99.9000015258789,0.0015
2018-09-23,99.9000015258789,0.0
2018-09-24,98.5,-0.014
2018-09-25,97.0999984741211,-0.0142
2018-09-26,97.75,0.0067
2018-09-27,99.3000030517578,0.0159
2018-09-28,102.4499969482422,0.0317
2018-09-30,102.4499969482422,0.0
2018-10-01,102.1999969482422,-0.0024
2018-10-02,107.6500015258789,0.0533
2018-10-03,106.5999984741211,-0.0098
2018-10-04,106.9499969482422,0.0033
2018-10-05,108.9499969482422,0.0187
2018-10-07,108.9499969482422,0.0
2018-10-08,111.8499984741211,0.0266
2018-10-09,113.1500015258789,0.0116
2018-10-10,111.9000015258789,-0.011
2018-10-11,112.9000015258789,0.0089
2018-10-12,116.5500030517578,0.0323
2018-10-14,116.5500030517578,0.0
2018-10-15,119.3499984741211,0.024
2018-10-16,117.6500015258789,-0.0142
2018-10-17,122.5500030517578,0.0416
2018-10-18,122.0500030517578,-0.0041
2018-10-19,122.0999984741211,0.0004
2018-10-21,122.0999984741211,0.0
2018-10-22,117.6500015258789,-0.0364
2018-10-23,121.0999984741211,0.0293
2018-10-24,120.25,-0.007
2018-10-25,121.1500015258789,0.0075
2018-10-26,119.6500015258789,-0.0124
2018-10-29,114.25,-0.0451
2018-10-30,112.4000015258789,-0.0162
2018-10-31,112.6999969482422,0.0027
2018-11-01,117.8000030517578,0.0453
2018-11-02,120.0500030517578,0.0191
2018-11-05,117.0999984741211,-0.0246
2018-11-06,113.25,-0.0329
2018-11-07,115.5999984741211,0.0208
2018-11-08,116.6500015258789,0.0091
2018-11-09,113.8499984741211,-0.024
2018-11-12,110.1500015258789,-0.0325
2018-11-13,109.1999969482422,-0.0086
2018-11-14,112.6500015258789,0.0316
2018-11-15,110.0500030517578,-0.0231
2018-11-16,112.5999984741211,0.0232
2018-11-19,112.3499984741211,-0.0022
2018-11-20,110.6500015258789,-0.0151
2018-11-21,110.3000030517578,-0.0032
2018-11-22,110.3000030517578,0.0
2018-11-23,107.1500015258789,-0.0286
2018-11-26,107.0,-0.0014
2018-11-27,109.5,0.0234
2018-11-28,110.0999984741211,0.0055
2018-11-29,108.5,-0.0145
2018-11-30,103.25,-0.0484
2018-12-03,103.5,0.0024
2018-12-04,101.9000015258789,-0.0155
2018-12-05,101.9000015258789,0.0
2018-12-06,100.6500015258789,-0.0123
2018-12-07,98.8000030517578,-0.0184
2018-12-10,100.4499969482422,0.0167
2018-12-11,97.6500015258789,-0.0279
2018-12-12,97.75,0.001
2018-12-13,98.8000030517578,0.0107
2018-12-14,96.9499969482422,-0.0187
2018-12-17,94.6999969482422,-0.0232
2018-12-18,94.3499984741211,-0.0037
2018-12-19,100.8499984741211,0.0689
2018-12-20,102.5,0.0164
2018-12-21,99.6999969482422,-0.0273
2018-12-24,102.1999969482422,0.0251
2018-12-25,102.1999969482422,0.0
2018-12-26,103.9000015258789,0.0166
2018-12-27,101.75,-0.0207
2018-12-28,100.9499969482422,-0.0079
2018-12-31,101.8499984741211,0.0089
2019-01-01,101.8499984741211,0.0
2019-01-02,99.5,-0.0231
2019-01-03,102.1500015258789,0.0266
2019-01-04,101.5999984741211,-0.0054
2019-01-07,102.75,0.0113
2019-01-08,105.0500030517578,0.0224
2019-01-09,105.3000030517578,0.0024
2019-01-10,104.25,-0.01
2019-01-11,103.8499984741211,-0.0038
2019-01-14,102.75,-0.0106
2019-01-15,101.3000030517578,-0.0141
2019-01-16,102.4000015258789,0.0109
2019-01-17,102.4000015258789,0.0
2019-01-18,104.9499969482422,0.0249
2019-01-21,104.9499969482422,0.0
2019-01-22,103.3499984741211,-0.0152
2019-01-23,103.4000015258789,0.0005
2019-01-24,105.3000030517578,0.0184
2019-01-25,106.8000030517578,0.0142
2019-01-28,102.6500015258789,-0.0389
2019-01-29,102.5999984741211,-0.0005
2019-01-30,102.0999984741211,-0.0049
2019-01-31,105.9000015258789,0.0372
2019-02-01,103.6999969482422,-0.0208
2019-02-04,105.5999984741211,0.0183
2019-02-05,104.8499984741211,-0.0071
2019-02-06,105.5,0.0062
2019-02-07,104.3000030517578,-0.0114
2019-02-08,102.5999984741211,-0.0163
2019-02-11,100.1999969482422,-0.0234
2019-02-12,100.4499969482422,0.0025
2019-02-13,98.9000015258789,-0.0154
2019-02-14,97.8499984741211,-0.0106
2019-02-15,97.9499969482422,0.001
2019-02-18,97.9499969482422,0.0
2019-02-19,97.1999969482422,-0.0077
2019-02-20,97.5500030517578,0.0036
2019-02-21,96.0999984741211,-0.0149
2019-02-22,96.4499969482422,0.0036
2019-02-25,96.4000015258789,-0.0005
2019-02-26,93.5500030517578,-0.0296
2019-02-27,95.6999969482422,0.023
2019-02-28,95.1999969482422,-0.0052
2019-03-01,96.9499969482422,0.0184
2019-03-04,94.0999984741211,-0.0294
2019-03-05,96.4499969482422,0.025
2019-03-06,95.5,-0.0098
2019-03-07,93.6500015258789,-0.0194
2019-03-08,95.3000030517578,0.0176
2019-03-11,94.0,-0.0136
2019-03-12,92.8000030517578,-0.0128
2019-03-13,94.4499969482422,0.0178
2019-03-14,93.9499969482422,-0.0053
2019-03-15,94.5999984741211,0.0069
2019-03-18,93.6500015258789,-0.01
2019-03-19,93.4499969482422,-0.0021
2019-03-20,94.75,0.0139
2019-03-21,94.8000030517578,0.0005
2019-03-22,93.9000015258789,-0.0095
2019-03-25,94.25,0.0037
2019-03-26,95.3499984741211,0.0117
2019-03-27,93.8499984741211,-0.0157
2019-03-28,94.0,0.0016
2019-03-29,94.5,0.0053
2019-03-31,94.5,0.0
2019-04-01,92.0999984741211,-0.0254
2019-04-02,91.6500015258789,-0.0049
2019-04-03,95.3499984741211,0.0404
2019-04-04,95.3000030517578,-0.0005
2019-04-05,93.1999969482422,-0.022
2019-04-07,93.1999969482422,0.0
2019-04-08,92.9499969482422,-0.0027
2019-04-09,93.6500015258789,0.0075
2019-04-10,94.25,0.0064
2019-04-11,90.25,-0.0424
2019-04-12,90.4000015258789,0.0017
2019-04-14,90.4000015258789,0.0
2019-04-15,91.4000015258789,0.0111
2019-04-16,90.5,-0.0098
2019-04-17,87.05000305175781,-0.0381
2019-04-18,90.1999969482422,0.0362
2019-04-21,90.1999969482422,0.0
2019-04-22,91.0999984741211,0.01
2019-04-23,91.5,0.0044
2019-04-24,90.4499969482422,-0.0115
2019-04-25,92.0500030517578,0.0177
2019-04-26,92.6999969482422,0.0071
2019-04-28,92.6999969482422,0.0
2019-04-29,91.3499984741211,-0.0146
2019-04-30,91.8499984741211,0.0055
2019-05-01,89.80000305175781,-0.0223
2019-05-02,90.25,0.005
2019-05-03,89.25,-0.0111
2019-05-05,89.25,0.0
2019-05-06,88.80000305175781,-0.005
2019-05-07,86.6500015258789,-0.0242
2019-05-08,87.19999694824219,0.0063
2019-05-09,89.5,0.0264
2019-05-10,89.44999694824219,-0.0006
2019-05-12,89.44999694824219,0.0
2019-05-13,88.25,-0.0134
2019-05-14,89.55000305175781,0.0147
2019-05-15,89.9000015258789,0.0039
2019-05-16,90.0,0.0011
2019-05-17,87.3499984741211,-0.0294
2019-05-19,87.3499984741211,0.0
2019-05-20,88.25,0.0103
2019-05-21,92.9000015258789,0.0527
2019-05-22,91.75,-0.0124
2019-05-23,93.5,0.0191
2019-05-24,93.3000030517578,-0.0021
2019-05-26,93.3000030517578,0.0
2019-05-27,93.3000030517578,0.0
2019-05-28,96.0500030517578,0.0295
2019-05-29,99.5,0.0359
2019-05-30,102.3499984741211,0.0286
2019-05-31,104.5999984741211,0.022
2019-06-02,104.5999984741211,0.0
2019-06-03,103.75,-0.0081
2019-06-04,105.6500015258789,0.0183
2019-06-05,99.0999984741211,-0.062
2019-06-06,102.0500030517578,0.0298
2019-06-07,100.9499969482422,-0.0108
2019-06-09,100.9499969482422,0.0
2019-06-10,98.5999984741211,-0.0233
2019-06-11,97.0,-0.0162
2019-06-12,99.0500030517578,0.0211
2019-06-13,97.3499984741211,-0.0172
2019-06-14,96.0,-0.0139
2019-06-16,96.0,0.0
2019-06-17,96.0500030517578,0.0005
2019-06-18,94.3000030517578,-0.0182
2019-06-19,96.25,0.0207
2019-06-20,101.0500030517578,0.0499
2019-06-21,99.8000030517578,-0.0124
2019-06-23,99.8000030517578,0.0
2019-06-24,102.0,0.022
2019-06-25,106.4499969482422,0.0436
2019-06-26,104.9000015258789,-0.0146
2019-06-27,105.5500030517578,0.0062
2019-06-28,108.25,0.0256
2019-06-30,108.25,0.0
2019-07-01,110.1500015258789,0.0176
2019-07-02,108.25,-0.0172
2019-07-03,112.25,0.037
2019-07-04,112.25,0.0
2019-07-05,109.4499969482422,-0.0249
2019-07-07,109.4499969482422,0.0
2019-07-08,104.75,-0.0429
2019-07-09,105.9000015258789,0.011
2019-07-10,104.3499984741211,-0.0146
2019-07-11,105.5,0.011
2019-07-12,105.1999969482422,-0.0028
2019-07-14,105.1999969482422,0.0
2019-07-15,108.8000030517578,0.0342
2019-07-16,104.0999984741211,-0.0432
2019-07-17,105.9499969482422,0.0178
2019-07-18,107.1500015258789,0.0113
2019-07-19,105.8499984741211,-0.0121
2019-07-21,105.8499984741211,0.0
2019-07-22,105.0999984741211,-0.0071
2019-07-23,102.3000030517578,-0.0266
2019-07-24,101.0,-0.0127
2019-07-25,100.6500015258789,-0.0035
2019-07-26,99.75,-0.0089
2019-07-28,99.75,0.0
2019-07-29,101.1500015258789,0.014
2019-07-30,99.5,-0.0163
2019-07-31,99.6500015258789,0.0015
2019-08-01,97.25,-0.0241
2019-08-02,98.1500015258789,0.0093
2019-08-04,98.1500015258789,0.0
2019-08-05,95.6500015258789,-0.0255
2019-08-06,97.0500030517578,0.0146
2019-08-07,96.9000015258789,-0.0015
2019-08-08,97.4000015258789,0.0052
2019-08-09,97.3000030517578,-0.001
2019-08-11,97.3000030517578,0.0
2019-08-12,93.75,-0.0365
2019-08-13,96.3499984741211,0.0277
2019-08-14,94.4499969482422,-0.0197
2019-08-15,94.5500030517578,0.0011
2019-08-16,92.8499984741211,-0.018
2019-08-18,92.8499984741211,0.0
2019-08-19,91.1500015258789,-0.0183
2019-08-20,91.4499969482422,0.0033
2019-08-21,92.8499984741211,0.0153
2019-08-22,93.5,0.007
2019-08-23,92.5999984741211,-0.0096
2019-08-25,92.5999984741211,0.0
2019-08-26,94.1500015258789,0.0167
2019-08-27,93.8000030517578,-0.0037
2019-08-28,94.1999969482422,0.0043
2019-08-29,91.9000015258789,-0.0244
2019-08-30,93.5999984741211,0.0185
2019-09-01,93.5999984741211,0.0
2019-09-02,93.5999984741211,0.0
2019-09-03,92.3499984741211,-0.0134
2019-09-04,93.4000015258789,0.0114
2019-09-05,92.1999969482422,-0.0128
2019-09-06,93.8499984741211,0.0179
2019-09-08,93.8499984741211,0.0
2019-09-09,95.0,0.0123
2019-09-10,98.3499984741211,0.0353
2019-09-11,100.1500015258789,0.0183
2019-09-12,100.3499984741211,0.002
2019-09-13,99.5,-0.0085
2019-09-15,99.5,0.0
2019-09-16,100.8000030517578,0.0131
2019-09-17,96.8499984741211,-0.0392
2019-09-18,96.8499984741211,0.0
2019-09-19,98.3499984741211,0.0155
2019-09-20,98.4000015258789,0.0005
2019-09-22,98.4000015258789,0.0
2019-09-23,99.0,0.0061
2019-09-24,99.1500015258789,0.0015
2019-09-25,100.9499969482422,0.0182
2019-09-26,100.8499984741211,-0.001
2019-09-27,100.9000015258789,0.0005
2019-09-29,100.9000015258789,0.0
2019-09-30,101.1500015258789,0.0025
2019-10-01,101.3499984741211,0.002
2019-10-02,100.5999984741211,-0.0074
2019-10-03,102.0500030517578,0.0144
2019-10-04,99.0,-0.0299
2019-10-06,99.0,0.0
2019-10-07,97.0,-0.0202
2019-10-08,95.6999969482422,-0.0134
2019-10-09,95.4499969482422,-0.0026
2019-10-10,93.5,-0.0204
2019-10-11,93.6999969482422,0.0021
2019-10-13,93.6999969482422,0.0
2019-10-14,94.8499984741211,0.0123
2019-10-15,94.4499969482422,-0.0042
2019-10-16,93.5500030517578,-0.0095
2019-10-17,92.9000015258789,-0.0069
2019-10-18,95.6999969482422,0.0301
2019-10-20,95.6999969482422,0.0
2019-10-21,96.3499984741211,0.0068
2019-10-22,98.9000015258789,0.0265
2019-10-23,97.75,-0.0116
2019-10-24,96.4499969482422,-0.0133
2019-10-25,99.4499969482422,0.0311
2019-10-28,100.5,0.0106
2019-10-29,98.9499969482422,-0.0154
2019-10-30,99.3499984741211,0.004
2019-10-31,101.9499969482422,0.0262
2019-11-01,104.0,0.0201
2019-11-04,103.6500015258789,-0.0034
2019-11-05,105.8000030517578,0.0207
2019-11-06,108.0,0.0208
2019-11-07,109.0999984741211,0.0102
2019-11-08,109.4499969482422,0.0032
2019-11-11,106.0,-0.0315
2019-11-12,105.5999984741211,-0.0038
2019-11-13,107.9499969482422,0.0223
2019-11-14,108.0500030517578,0.0009
2019-11-15,106.1500015258789,-0.0176
2019-11-18,105.5500030517578,-0.0057
2019-11-19,102.6999969482422,-0.027
2019-11-20,109.6999969482422,0.0682
2019-11-21,115.25,0.0506
2019-11-22,114.5999984741211,-0.0056
2019-11-25,117.8000030517578,0.0279
2019-11-26,115.6999969482422,-0.0178
2019-11-27,117.3000030517578,0.0138
2019-11-28,117.3000030517578,0.0
2019-11-29,118.5500030517578,0.0107
2019-12-02,121.5,0.0249
2019-12-03,122.8499984741211,0.0111
2019-12-04,120.5999984741211,-0.0183
2019-12-05,123.9499969482422,0.0278
2019-12-06,123.6999969482422,-0.002
2019-12-09,127.3000030517578,0.0291
2019-12-10,132.0500030517578,0.0373
